alpha_model-1604497579, 135.6478, 3, 0.86, 0.00817, 0.86111, 0.00662
alpha_model-1604497579, 137.5398, 3, 0.74, 0.01483, 0.91667, 0.00603
alpha_model-1604497579, 140.443, 3, 0.76, 0.01094, 0.88889, 0.00577
alpha_model-1604497579, 143.2794, 3, 0.81, 0.01122, 0.84722, 0.00723
alpha_model-1604497579, 145.1783, 3, 0.81, 0.00998, 0.91667, 0.00543
alpha_model-1604497579, 148.8754, 3, 0.76, 0.01294, 0.88889, 0.00686
alpha_model-1604497579, 150.894, 3, 0.83, 0.00942, 0.95833, 0.00314
alpha_model-1604497579, 154.7258, 3, 0.81, 0.00923, 0.88889, 0.00714
alpha_model-1604497579, 156.6327, 3, 0.74, 0.01282, 0.90278, 0.00555
alpha_model-1604497579, 158.777, 3, 0.81, 0.01318, 0.94444, 0.00438
alpha_model-1604497579, 162.3664, 3, 0.79, 0.01022, 0.90278, 0.00477
alpha_model-1604497579, 162.892, 4, 0.8, 0.01227, 0.90278, 0.00451
alpha_model-1604497579, 165.0462, 4, 0.82, 0.01075, 0.94444, 0.00454
alpha_model-1604497579, 169.4634, 4, 0.8, 0.01231, 0.95833, 0.00359
alpha_model-1604497579, 173.7519, 4, 0.8, 0.00934, 0.93056, 0.00425
alpha_model-1604497579, 176.34, 4, 0.77, 0.01164, 0.88889, 0.00653
alpha_model-1604497579, 180.5757, 4, 0.8, 0.01146, 0.88889, 0.00518
alpha_model-1604497579, 183.6854, 4, 0.8, 0.01107, 0.93056, 0.00376
alpha_model-1604497579, 186.1637, 4, 0.84, 0.00962, 0.88889, 0.00622
alpha_model-1604497579, 188.0946, 4, 0.87, 0.00784, 0.93056, 0.00461
alpha_model-1604497579, 191.8465, 4, 0.82, 0.01083, 0.91667, 0.0054
alpha_model-1604497579, 193.7883, 4, 0.76, 0.0117, 0.95833, 0.00299
alpha_model-1604497579, 197.653, 4, 0.81, 0.00971, 0.98611, 0.0016
alpha_model-1604497579, 199.5888, 4, 0.86, 0.009, 0.81944, 0.00884
alpha_model-1604497579, 202.0941, 4, 0.77, 0.01226, 0.94444, 0.00299
alpha_model-1604497579, 205.3624, 4, 0.79, 0.01219, 0.94444, 0.00346
alpha_model-1604497579, 207.2633, 4, 0.88, 0.00888, 0.93056, 0.00357
alpha_model-1604497579, 207.8148, 5, 0.77, 0.01356, 0.93056, 0.00458
alpha_model-1604497579, 211.505, 5, 0.79, 0.01061, 0.90278, 0.00556
alpha_model-1604497579, 213.3869, 5, 0.87, 0.00815, 0.94444, 0.00253
alpha_model-1604497579, 217.1708, 5, 0.83, 0.01053, 0.875, 0.00709
alpha_model-1604497579, 219.1246, 5, 0.86, 0.00883, 0.93056, 0.00494
alpha_model-1604497579, 221.4733, 5, 0.87, 0.00643, 0.94444, 0.00347
alpha_model-1604497579, 224.8014, 5, 0.78, 0.01152, 0.90278, 0.00414
alpha_model-1604497579, 226.6415, 5, 0.83, 0.00869, 0.94444, 0.00378
alpha_model-1604497579, 230.4703, 5, 0.82, 0.00988, 0.93056, 0.00518
alpha_model-1604497579, 232.4081, 5, 0.88, 0.0082, 0.98611, 0.00152
alpha_model-1604497579, 235.8748, 5, 0.87, 0.00663, 0.97222, 0.00202
alpha_model-1604497579, 238.1427, 5, 0.82, 0.01056, 0.91667, 0.00518
alpha_model-1604497579, 240.1045, 5, 0.77, 0.01192, 0.94444, 0.00385
alpha_model-1604497579, 243.8654, 5, 0.82, 0.01015, 0.93056, 0.00413
alpha_model-1604497579, 245.8332, 5, 0.79, 0.01087, 0.94444, 0.00275
alpha_model-1604497579, 249.8893, 5, 0.86, 0.00902, 0.95833, 0.0031
alpha_model-1604497579, 250.5067, 6, 0.77, 0.01329, 0.95833, 0.00298
alpha_model-1604497579, 254.51, 6, 0.83, 0.01081, 0.90278, 0.00428
alpha_model-1604497579, 256.8796, 6, 0.86, 0.00777, 0.94444, 0.00396
alpha_model-1604497579, 261.0605, 6, 0.8, 0.01141, 0.94444, 0.00268
alpha_model-1604497579, 265.1156, 6, 0.83, 0.00905, 0.91667, 0.00406
alpha_model-1604497579, 267.0145, 6, 0.9, 0.00611, 0.98611, 0.00104
alpha_model-1604497579, 269.1498, 6, 0.84, 0.00875, 0.94444, 0.00397
alpha_model-1604497579, 272.6904, 6, 0.8, 0.01239, 0.95833, 0.00332
alpha_model-1604497579, 274.5604, 6, 0.85, 0.00892, 0.93056, 0.00402
alpha_model-1604497579, 278.3652, 6, 0.79, 0.01052, 0.94444, 0.00468
alpha_model-1604497579, 280.299, 6, 0.86, 0.00803, 0.97222, 0.00202
alpha_model-1604497579, 283.1743, 6, 0.78, 0.01273, 0.95833, 0.00266
alpha_model-1604497579, 285.9778, 6, 0.89, 0.00625, 0.94444, 0.00349
alpha_model-1604497579, 287.8957, 6, 0.8, 0.01108, 0.97222, 0.00236
alpha_model-1604497579, 291.6307, 6, 0.82, 0.01037, 0.95833, 0.00243
alpha_model-1604497579, 293.6324, 6, 0.81, 0.01119, 0.95833, 0.00209
alpha_model-1604497579, 294.2677, 7, 0.78, 0.01072, 0.97222, 0.00164
alpha_model-1604497579, 298.1573, 7, 0.83, 0.00986, 0.98611, 0.0013
alpha_model-1604497579, 300.0552, 7, 0.83, 0.01086, 0.98611, 0.00121
alpha_model-1604497579, 303.885, 7, 0.77, 0.01245, 0.91667, 0.0038
alpha_model-1604497579, 305.752, 7, 0.86, 0.00901, 0.90278, 0.00383
alpha_model-1604497579, 307.7257, 7, 0.82, 0.00969, 0.95833, 0.00324
alpha_model-1604497579, 311.5355, 7, 0.8, 0.01005, 0.94444, 0.00303
alpha_model-1604497579, 313.4763, 7, 0.85, 0.00902, 0.91667, 0.00305
alpha_model-1604497579, 317.2652, 7, 0.83, 0.00978, 0.93056, 0.00458
alpha_model-1604497579, 319.194, 7, 0.93, 0.00452, 0.95833, 0.00227
alpha_model-1604497579, 322.1222, 7, 0.8, 0.01164, 0.91667, 0.00338
alpha_model-1604497579, 324.9277, 7, 0.81, 0.01071, 1.0, 0.00045
alpha_model-1604497579, 326.8296, 7, 0.79, 0.01063, 0.93056, 0.00351
alpha_model-1604497579, 330.6155, 7, 0.74, 0.01571, 0.97222, 0.00194
alpha_model-1604497579, 332.4984, 7, 0.83, 0.0101, 0.94444, 0.00237
alpha_model-1604497579, 336.0579, 7, 0.89, 0.00666, 1.0, 0.00052
alpha_model-1604497579, 336.7989, 8, 0.85, 0.00791, 0.97222, 0.00172
alpha_model-1604497579, 338.7029, 8, 0.91, 0.0048, 0.93056, 0.00328
alpha_model-1604497579, 341.9841, 8, 0.85, 0.00913, 0.875, 0.00558
alpha_model-1604497579, 344.4824, 8, 0.83, 0.00972, 0.97222, 0.00286
alpha_model-1604497579, 346.4252, 8, 0.84, 0.00776, 0.90278, 0.00554
alpha_model-1604497579, 350.1981, 8, 0.86, 0.00784, 0.98611, 0.0011
alpha_model-1604497579, 352.7912, 8, 0.92, 0.00561, 0.98611, 0.00145
alpha_model-1604497579, 355.8849, 8, 0.86, 0.00711, 0.95833, 0.00211
alpha_model-1604497579, 357.8546, 8, 0.93, 0.00483, 1.0, 0.00073
alpha_model-1604497579, 361.6475, 8, 0.78, 0.01149, 0.97222, 0.00192
alpha_model-1604497579, 363.6322, 8, 0.88, 0.00642, 0.97222, 0.00185
alpha_model-1604497579, 367.3173, 8, 0.85, 0.00992, 0.97222, 0.00132
alpha_model-1604497579, 369.3948, 8, 0.9, 0.00502, 0.95833, 0.00207
alpha_model-1604497579, 371.5301, 8, 0.88, 0.0072, 0.90278, 0.00389
alpha_model-1604497579, 375.0766, 8, 0.88, 0.00624, 0.95833, 0.00214
alpha_model-1604497579, 376.9606, 8, 0.79, 0.00979, 0.95833, 0.00285
alpha_model-1604497579, 377.4941, 9, 0.87, 0.00802, 0.97222, 0.00192
alpha_model-1604497579, 381.2152, 9, 0.87, 0.00756, 0.97222, 0.00124
alpha_model-1604497579, 383.0533, 9, 0.82, 0.00987, 1.0, 0.00027
alpha_model-1604497579, 386.8391, 9, 0.88, 0.00733, 0.97222, 0.00138
alpha_model-1604497579, 388.7421, 9, 0.81, 0.01154, 0.93056, 0.00337
alpha_model-1604497579, 390.7257, 9, 0.88, 0.00687, 0.97222, 0.00179
alpha_model-1604497579, 394.4069, 9, 0.81, 0.01096, 0.95833, 0.00264
alpha_model-1604497579, 396.3547, 9, 0.8, 0.01192, 0.95833, 0.00324
alpha_model-1604497579, 400.1326, 9, 0.86, 0.00839, 0.97222, 0.0022
alpha_model-1604497579, 401.9926, 9, 0.89, 0.00681, 0.98611, 0.00154
alpha_model-1604497579, 404.6495, 9, 0.88, 0.00714, 1.0, 0.00031
alpha_model-1604497579, 407.7253, 9, 0.84, 0.00916, 0.98611, 0.00109
alpha_model-1604497579, 409.6691, 9, 0.9, 0.0071, 0.95833, 0.00205
alpha_model-1604497579, 413.4679, 9, 0.93, 0.00426, 0.97222, 0.00219
alpha_model-1604497579, 415.4167, 9, 0.86, 0.00926, 0.98611, 0.00143
alpha_model-1604497579, 418.7767, 9, 0.87, 0.00818, 0.97222, 0.00161
alpha_model-1604497579, 419.6983, 10, 0.88, 0.00609, 0.97222, 0.00132
alpha_model-1604497579, 421.6511, 10, 0.82, 0.01003, 0.90278, 0.00435
alpha_model-1604497579, 424.5862, 10, 0.86, 0.00864, 0.94444, 0.00292
alpha_model-1604497579, 427.4126, 10, 0.84, 0.00924, 1.0, 0.00064
alpha_model-1604497579, 429.3584, 10, 0.89, 0.00626, 0.95833, 0.00302
alpha_model-1604497579, 433.1573, 10, 0.84, 0.00927, 0.97222, 0.00198
alpha_model-1604497579, 435.0512, 10, 0.91, 0.0058, 0.94444, 0.00333
alpha_model-1604497579, 438.6875, 10, 0.81, 0.01036, 0.94444, 0.00304
alpha_model-1604497579, 440.7031, 10, 0.86, 0.00807, 0.95833, 0.00222
alpha_model-1604497579, 444.475, 10, 0.89, 0.00682, 0.97222, 0.0017
alpha_model-1604497579, 446.3939, 10, 0.8, 0.0114, 0.93056, 0.00297
alpha_model-1604497579, 449.2612, 10, 0.82, 0.00966, 0.98611, 0.00111
alpha_model-1604497579, 452.0328, 10, 0.9, 0.0064, 1.0, 0.00066
alpha_model-1604497579, 453.8699, 10, 0.84, 0.01052, 0.93056, 0.00402
alpha_model-1604497579, 457.577, 10, 0.84, 0.00982, 0.93056, 0.00422
alpha_model-1604497579, 459.3991, 10, 0.92, 0.00443, 1.0, 0.00015
alpha_model-1604497579, 460.7086, 11, 0.86, 0.00751, 0.97222, 0.00226
alpha_model-1604497579, 463.6607, 11, 0.82, 0.01049, 0.95833, 0.00252
alpha_model-1604497579, 465.5726, 11, 0.9, 0.006, 0.94444, 0.00288
alpha_model-1604497579, 469.3146, 11, 0.85, 0.00906, 0.97222, 0.0015
alpha_model-1604497579, 471.2235, 11, 0.85, 0.00949, 0.95833, 0.00238
alpha_model-1604497579, 474.7501, 11, 0.93, 0.00408, 0.98611, 0.00124
alpha_model-1604497579, 476.9651, 11, 0.91, 0.00591, 0.91667, 0.00436
alpha_model-1604497579, 479.0077, 11, 0.9, 0.0062, 1.0, 0.00048
alpha_model-1604497579, 482.6759, 11, 0.89, 0.00638, 0.98611, 0.0017
alpha_model-1604497579, 485.3398, 11, 0.86, 0.00814, 0.98611, 0.00081
alpha_model-1604497579, 488.3776, 11, 0.83, 0.01093, 0.94444, 0.00313
alpha_model-1604497579, 492.1226, 11, 0.88, 0.00848, 0.98611, 0.00077
alpha_model-1604497579, 493.9886, 11, 0.87, 0.00855, 0.94444, 0.00228
alpha_model-1604497579, 495.8427, 11, 0.92, 0.00445, 1.0, 0.00104
alpha_model-1604497579, 499.6315, 11, 0.85, 0.00961, 0.94444, 0.00213
alpha_model-1604497579, 502.6166, 11, 0.87, 0.00799, 0.95833, 0.0015
alpha_model-1604497579, 503.9071, 12, 0.83, 0.0099, 0.98611, 0.00136
alpha_model-1604497579, 505.8808, 12, 0.87, 0.00796, 0.97222, 0.00135
alpha_model-1604497579, 508.2864, 12, 0.84, 0.00979, 0.93056, 0.00377
alpha_model-1604497579, 511.7651, 12, 0.85, 0.00863, 0.98611, 0.0009
alpha_model-1604497579, 515.8979, 12, 0.88, 0.00708, 0.91667, 0.00426
alpha_model-1604497579, 518.4945, 12, 0.86, 0.00841, 0.97222, 0.0016
alpha_model-1604497579, 522.0917, 12, 0.85, 0.00937, 0.98611, 0.00148
alpha_model-1604497579, 524.2127, 12, 0.85, 0.00938, 0.95833, 0.003
alpha_model-1604497579, 528.1646, 12, 0.85, 0.00721, 0.98611, 0.001
alpha_model-1604497579, 530.2829, 12, 0.81, 0.01177, 1.0, 0.00062
alpha_model-1604497579, 534.2449, 12, 0.87, 0.00738, 0.97222, 0.00145
alpha_model-1604497579, 536.9441, 12, 0.94, 0.00411, 0.97222, 0.00103
alpha_model-1604497579, 540.3592, 12, 0.88, 0.00787, 0.97222, 0.00203
alpha_model-1604497579, 544.2955, 12, 0.91, 0.0064, 0.97222, 0.00183
alpha_model-1604497579, 546.4225, 12, 0.81, 0.01132, 0.94444, 0.00224
alpha_model-1604497579, 550.2348, 12, 0.89, 0.00757, 0.94444, 0.00382
alpha_model-1604497579, 550.9462, 13, 0.89, 0.00812, 0.98611, 0.00098
alpha_model-1604497579, 553.324, 13, 0.88, 0.00771, 0.98611, 0.0014
alpha_model-1604497579, 557.0578, 13, 0.86, 0.00781, 0.97222, 0.00216
alpha_model-1604497579, 561.139, 13, 0.88, 0.00879, 0.93056, 0.00397
alpha_model-1604497579, 563.2559, 13, 0.87, 0.00652, 0.97222, 0.00178
alpha_model-1604497579, 567.2175, 13, 0.91, 0.00571, 0.91667, 0.00233
alpha_model-1604497579, 571.1727, 13, 0.9, 0.0055, 0.98611, 0.00063
alpha_model-1604497579, 573.2929, 13, 0.86, 0.00844, 0.97222, 0.00107
alpha_model-1604497579, 577.2481, 13, 0.93, 0.00455, 0.95833, 0.00233
alpha_model-1604497579, 579.4178, 13, 0.85, 0.00915, 0.97222, 0.00184
alpha_model-1604497579, 583.4202, 13, 0.87, 0.00729, 1.0, 0.00024
alpha_model-1604497579, 585.721, 13, 0.82, 0.01102, 0.97222, 0.00213
alpha_model-1604497579, 589.5228, 13, 0.89, 0.00601, 0.97222, 0.00179
alpha_model-1604497579, 591.6179, 13, 0.89, 0.00736, 0.97222, 0.00123
alpha_model-1604497579, 595.5392, 13, 0.9, 0.00593, 0.95833, 0.00233
alpha_model-1604497579, 598.9363, 13, 0.88, 0.00846, 0.98611, 0.00072
alpha_model-1604497579, 600.0554, 14, 0.91, 0.00482, 0.97222, 0.00179
alpha_model-1604497579, 602.1657, 14, 0.92, 0.00407, 0.98611, 0.00116
alpha_model-1604497579, 606.0618, 14, 0.94, 0.00438, 0.97222, 0.00147
alpha_model-1604497579, 608.2139, 14, 0.89, 0.00726, 0.91667, 0.00534
alpha_model-1604497579, 612.1714, 14, 0.89, 0.00738, 0.97222, 0.00237
alpha_model-1604497579, 615.0127, 14, 0.86, 0.00885, 0.98611, 0.0003
alpha_model-1604497579, 618.239, 14, 0.91, 0.00568, 0.97222, 0.00161
alpha_model-1604497579, 622.2165, 14, 0.87, 0.00823, 0.98611, 0.00177
alpha_model-1604497579, 624.357, 14, 0.85, 0.00881, 0.97222, 0.00178
alpha_model-1604497579, 628.3862, 14, 0.87, 0.00854, 0.98611, 0.00077
alpha_model-1604497579, 632.3152, 14, 0.83, 0.00973, 0.95833, 0.0022
alpha_model-1604497579, 634.4249, 14, 0.84, 0.00904, 0.95833, 0.00193
alpha_model-1604497579, 637.891, 14, 0.85, 0.00967, 1.0, 0.00046
alpha_model-1604497579, 640.5722, 14, 0.88, 0.0072, 0.98611, 0.00118
alpha_model-1604497579, 643.1121, 14, 0.91, 0.00553, 0.90278, 0.00407
alpha_model-1604497579, 646.6258, 14, 0.81, 0.01035, 0.97222, 0.00173
alpha_model-1604497579, 647.2009, 15, 0.79, 0.01131, 1.0, 0.00022
alpha_model-1604497579, 651.1529, 15, 0.91, 0.00534, 0.95833, 0.00251
alpha_model-1604497579, 654.0049, 15, 0.88, 0.00631, 0.97222, 0.00111
alpha_model-1604497579, 657.1741, 15, 0.94, 0.00331, 0.95833, 0.00296
alpha_model-1604497579, 661.1639, 15, 0.91, 0.00452, 1.0, 0.00035
alpha_model-1604497579, 663.2872, 15, 0.91, 0.00602, 0.97222, 0.00182
alpha_model-1604497579, 667.2779, 15, 0.88, 0.00788, 0.98611, 0.00116
alpha_model-1604497579, 669.4569, 15, 0.94, 0.00404, 0.97222, 0.00095
alpha_model-1604497579, 672.7943, 15, 0.88, 0.00788, 0.98611, 0.00086
alpha_model-1604497579, 675.5367, 15, 0.88, 0.00885, 0.97222, 0.00109
alpha_model-1604497579, 679.5477, 15, 0.85, 0.00811, 0.94444, 0.00351
alpha_model-1604497579, 682.2133, 15, 0.91, 0.00527, 0.94444, 0.00329
alpha_model-1604497579, 685.6164, 15, 0.8, 0.01187, 0.95833, 0.00274
alpha_model-1604497579, 689.5921, 15, 0.92, 0.00564, 0.97222, 0.00124
alpha_model-1604497579, 691.7228, 15, 0.92, 0.00557, 0.98611, 0.00066
alpha_model-1604497579, 695.6847, 15, 0.88, 0.00803, 0.91667, 0.00504
alpha_model-1604497579, 696.2607, 16, 0.81, 0.01099, 0.97222, 0.00139
alpha_model-1604497579, 698.8821, 16, 0.87, 0.00799, 1.0, 6e-05
alpha_model-1604497579, 703.0, 16, 0.89, 0.00602, 0.98611, 0.00085
alpha_model-1604497579, 707.0411, 16, 0.87, 0.00812, 0.91667, 0.00442
alpha_model-1604497579, 710.3892, 16, 0.87, 0.00847, 0.97222, 0.00184
alpha_model-1604497579, 713.1707, 16, 0.88, 0.00786, 0.97222, 0.0018
alpha_model-1604497579, 717.1266, 16, 0.87, 0.00683, 0.97222, 0.00115
alpha_model-1604497579, 719.3113, 16, 0.88, 0.00678, 0.97222, 0.00113
alpha_model-1604497579, 723.3243, 16, 0.87, 0.00865, 0.97222, 0.0016
alpha_model-1604497579, 725.4707, 16, 0.9, 0.00697, 1.0, 0.00028
alpha_model-1604497579, 729.4959, 16, 0.84, 0.01, 1.0, 0.00043
alpha_model-1604497579, 731.6553, 16, 0.86, 0.00895, 0.97222, 0.00225
alpha_model-1604497579, 735.6003, 16, 0.9, 0.0066, 0.93056, 0.0037
alpha_model-1604497579, 738.9195, 16, 0.89, 0.00638, 1.0, 0.00022
alpha_model-1604497579, 741.7059, 16, 0.83, 0.01143, 0.98611, 0.00088
alpha_model-1604497579, 744.2352, 16, 0.88, 0.00784, 0.98611, 0.0003
alpha_model-1604497579, 746.1598, 17, 0.91, 0.00505, 1.0, 3e-05
alpha_model-1604497579, 748.4517, 17, 0.88, 0.00811, 0.97222, 0.00126
alpha_model-1604497579, 752.4378, 17, 0.91, 0.00522, 0.98611, 0.00138
alpha_model-1604497579, 755.9392, 17, 0.89, 0.00781, 0.97222, 0.00139
alpha_model-1604497579, 758.9762, 17, 0.9, 0.00539, 0.97222, 0.00232
alpha_model-1604497579, 763.1458, 17, 0.92, 0.00558, 0.97222, 0.00064
alpha_model-1604497579, 767.357, 17, 0.93, 0.00405, 0.98611, 0.00075
alpha_model-1604497579, 770.0449, 17, 0.91, 0.00544, 1.0, 0.00031
alpha_model-1604497579, 773.8652, 17, 0.9, 0.00731, 0.95833, 0.00263
alpha_model-1604497579, 777.869, 17, 0.86, 0.00893, 0.97222, 0.00187
alpha_model-1604497579, 780.0136, 17, 0.86, 0.00746, 0.98611, 0.00052
alpha_model-1604497579, 783.9862, 17, 0.89, 0.00801, 0.97222, 0.00177
alpha_model-1604497579, 786.0889, 17, 0.83, 0.00968, 1.0, 0.00035
alpha_model-1604497579, 790.0956, 17, 0.82, 0.01104, 0.94444, 0.00361
alpha_model-1604497579, 793.4432, 17, 0.91, 0.00557, 0.98611, 0.00058
alpha_model-1604497579, 796.2027, 17, 0.88, 0.00621, 0.98611, 0.00059
alpha_model-1604497579, 796.7629, 18, 0.89, 0.00641, 0.97222, 0.00185
alpha_model-1604497579, 800.7121, 18, 0.89, 0.00729, 0.95833, 0.00204
alpha_model-1604497579, 802.8658, 18, 0.9, 0.00643, 0.95833, 0.00202
alpha_model-1604497579, 806.8452, 18, 0.9, 0.0045, 0.91667, 0.00488
alpha_model-1604497579, 808.9911, 18, 0.85, 0.00925, 0.98611, 0.00115
alpha_model-1604497579, 812.9513, 18, 0.89, 0.00658, 0.97222, 0.00133
alpha_model-1604497579, 815.0789, 18, 0.83, 0.00949, 0.94444, 0.00267
alpha_model-1604497579, 819.057, 18, 0.92, 0.00489, 0.97222, 0.00206
alpha_model-1604497579, 823.167, 18, 0.85, 0.0074, 0.93056, 0.00375
alpha_model-1604497579, 825.9126, 18, 0.92, 0.00477, 0.94444, 0.00304
alpha_model-1604497579, 829.6578, 18, 0.92, 0.00521, 0.98611, 0.00131
alpha_model-1604497579, 831.7589, 18, 0.9, 0.00549, 0.98611, 0.00134
alpha_model-1604497579, 835.5957, 18, 0.91, 0.00591, 0.95833, 0.00137
alpha_model-1604497579, 838.8203, 18, 0.91, 0.00572, 1.0, 0.00046
alpha_model-1604497579, 841.4982, 18, 0.83, 0.01128, 0.97222, 0.00176
alpha_model-1604497579, 845.2521, 18, 0.84, 0.00974, 0.98611, 0.0004
alpha_model-1604497579, 845.7907, 19, 0.85, 0.00827, 0.98611, 0.0007
alpha_model-1604497579, 847.7375, 19, 0.87, 0.00719, 0.95833, 0.00225
alpha_model-1604497579, 851.4755, 19, 0.85, 0.0086, 0.98611, 0.00087
alpha_model-1604497579, 853.4801, 19, 0.92, 0.00426, 0.97222, 0.0024
alpha_model-1604497579, 855.7102, 19, 0.89, 0.00792, 1.0, 5e-05
alpha_model-1604497579, 859.2327, 19, 0.83, 0.00957, 0.97222, 0.00101
alpha_model-1604497579, 862.8042, 19, 0.88, 0.00647, 0.98611, 0.00126
alpha_model-1604497579, 864.9514, 19, 0.89, 0.00701, 0.97222, 0.00081
alpha_model-1604497579, 866.8693, 19, 0.9, 0.00692, 0.94444, 0.00399
alpha_model-1604497579, 870.724, 19, 0.91, 0.00565, 0.98611, 0.0005
alpha_model-1604497579, 873.8427, 19, 0.89, 0.00722, 0.98611, 0.00072
alpha_model-1604497579, 876.4557, 19, 0.91, 0.00497, 0.97222, 0.00177
alpha_model-1604497579, 880.2445, 19, 0.89, 0.00661, 0.93056, 0.00253
alpha_model-1604497579, 882.1704, 19, 0.92, 0.00553, 0.95833, 0.00323
alpha_model-1604497579, 884.6707, 19, 0.84, 0.01065, 0.94444, 0.0029
alpha_model-1604497579, 887.8462, 19, 0.83, 0.01004, 0.94444, 0.0017
alpha_model-1604497579, 888.3888, 20, 0.9, 0.0058, 0.97222, 0.00092
alpha_model-1604497579, 892.1417, 20, 0.9, 0.00587, 0.97222, 0.00175
alpha_model-1604497579, 894.0227, 20, 0.92, 0.00505, 1.0, 0.00013
alpha_model-1604497579, 897.0566, 20, 0.89, 0.00682, 0.98611, 0.00062
alpha_model-1604497579, 899.8042, 20, 0.92, 0.00436, 0.98611, 0.00101
alpha_model-1604497579, 901.8338, 20, 0.86, 0.00828, 0.98611, 0.00055
alpha_model-1604497579, 905.6815, 20, 0.93, 0.00402, 0.97222, 0.00131
alpha_model-1604497579, 907.6563, 20, 0.92, 0.0047, 1.0, 0.00034
alpha_model-1604497579, 911.489, 20, 0.92, 0.00527, 0.94444, 0.00279
alpha_model-1604497579, 913.4109, 20, 0.88, 0.00687, 0.95833, 0.00188
alpha_model-1604497579, 916.6781, 20, 0.88, 0.0072, 0.95833, 0.00148
alpha_model-1604497579, 919.2722, 20, 0.9, 0.00557, 0.98611, 0.00134
alpha_model-1604497579, 921.2848, 20, 0.92, 0.00561, 0.98611, 0.00124
alpha_model-1604497579, 925.0747, 20, 0.92, 0.00603, 0.97222, 0.00125
alpha_model-1604497579, 926.9985, 20, 0.87, 0.00752, 0.97222, 0.00183
alpha_model-1604497579, 930.8333, 20, 0.89, 0.00708, 1.0, 2e-05
alpha_model-1604497579, 931.3998, 21, 0.86, 0.00896, 0.98611, 0.00053
alpha_model-1604497579, 934.0407, 21, 0.91, 0.00479, 1.0, 0.00021
alpha_model-1604497579, 937.2531, 21, 0.88, 0.00776, 0.98611, 0.00033
alpha_model-1604497579, 941.035, 21, 0.85, 0.00875, 0.97222, 0.00219
alpha_model-1604497579, 943.0007, 21, 0.92, 0.00516, 0.93056, 0.00358
alpha_model-1604497579, 945.2398, 21, 0.84, 0.01004, 0.98611, 0.00074
alpha_model-1604497579, 948.7633, 21, 0.88, 0.00724, 0.97222, 0.00181
alpha_model-1604497579, 950.6543, 21, 0.86, 0.00818, 0.95833, 0.00154
alpha_model-1604497579, 954.4561, 21, 0.84, 0.00945, 0.97222, 0.00199
alpha_model-1604497579, 956.4069, 21, 0.89, 0.0076, 0.94444, 0.00319
alpha_model-1604497579, 959.723, 21, 0.86, 0.00831, 1.0, 0.0002
alpha_model-1604497579, 962.1515, 21, 0.91, 0.00547, 0.98611, 0.00111
alpha_model-1604497579, 965.9634, 21, 0.83, 0.00954, 0.97222, 0.00187
alpha_model-1604497579, 967.9939, 21, 0.87, 0.00694, 0.98611, 0.00121
alpha_model-1604497579, 971.2711, 21, 0.94, 0.00405, 0.97222, 0.00125
alpha_model-1604497579, 973.8463, 21, 0.92, 0.00489, 0.98611, 0.00157
alpha_model-1604497579, 974.3828, 22, 0.91, 0.0069, 0.98611, 0.00127
alpha_model-1604497579, 977.4387, 22, 0.91, 0.00637, 0.98611, 0.00114
alpha_model-1604497579, 980.2272, 22, 0.9, 0.00639, 0.97222, 0.00131
alpha_model-1604497579, 982.3226, 22, 0.91, 0.00656, 0.94444, 0.00303
alpha_model-1604497579, 986.1424, 22, 0.89, 0.00745, 0.95833, 0.00283
alpha_model-1604497579, 989.265, 22, 0.91, 0.00453, 0.97222, 0.00142
alpha_model-1604497579, 992.0077, 22, 0.82, 0.01008, 0.97222, 0.0018
alpha_model-1604497579, 994.0323, 22, 0.86, 0.00836, 0.97222, 0.00191
alpha_model-1604497579, 997.8581, 22, 0.87, 0.00709, 0.94444, 0.00309
alpha_model-1604497579, 1001.0715, 22, 0.86, 0.00782, 0.98611, 0.00084
alpha_model-1604497579, 1003.6994, 22, 0.92, 0.00506, 0.95833, 0.00197
alpha_model-1604497579, 1005.6771, 22, 0.9, 0.00685, 0.97222, 0.00224
alpha_model-1604497579, 1009.5418, 22, 0.88, 0.00882, 0.95833, 0.00205
alpha_model-1604497579, 1012.8051, 22, 0.94, 0.00342, 0.95833, 0.00169
alpha_model-1604497579, 1015.3772, 22, 0.86, 0.00775, 0.95833, 0.00174
alpha_model-1604497579, 1017.3669, 22, 0.87, 0.00823, 1.0, 0.00022
alpha_model-1604497579, 1018.811, 23, 0.88, 0.00752, 0.98611, 0.00107
alpha_model-1604497579, 1021.7252, 23, 0.92, 0.00489, 0.98611, 0.00099
alpha_model-1604497579, 1025.5729, 23, 0.84, 0.00902, 0.91667, 0.00418
alpha_model-1604497579, 1027.5656, 23, 0.91, 0.00595, 0.98611, 0.00108
alpha_model-1604497579, 1030.4, 23, 0.92, 0.00562, 0.94444, 0.00361
alpha_model-1604497579, 1033.402, 23, 0.91, 0.0054, 0.95833, 0.00231
alpha_model-1604497579, 1037.2009, 23, 0.86, 0.00934, 0.95833, 0.00211
alpha_model-1604497579, 1039.1088, 23, 0.87, 0.00826, 0.97222, 0.00192
alpha_model-1604497579, 1041.4056, 23, 0.94, 0.00417, 1.0, 2e-05
alpha_model-1604497579, 1044.8334, 23, 0.91, 0.00625, 1.0, 9e-05
alpha_model-1604497579, 1046.7753, 23, 0.87, 0.00742, 0.94444, 0.00215
